"date","location","windgustdir","windgustspeed","winddir9am","winddir3pm","windspeed9am","windspeed3pm"
"2012-10-20","Perth","SW",28,"E","SW",11,13
"2012-10-20","SalmonGums","SE",41,"SE","SSE",13,13
"2012-10-20","Walpole","NE",37,"ENE","SE",13,22
"2012-10-20","Hobart","NW",57,"N","NW",20,19
"2012-10-20","Launceston","NNW",43,"NNW","NNW",17,24
"2012-10-20","AliceSprings","NE",50,"NNW","E",2,19
"2012-10-20","Darwin","NNW",35,"NNW","NNW",13,22
"2012-10-21","Albury","WSW",48,"W","WSW",6,26
"2012-10-21","BadgerysCreek","W",44,"N","W",2,15
"2012-10-21","Cobar","SW",39,"SSE","SSE",9,9
"2012-10-21","CoffsHarbour","SSW",33,"S","SSE",13,11
"2012-10-21","Moree","S",76,"N","NE",4,6
"2012-10-21","Newcastle",NA,NA,NA,NA,0,0
"2012-10-21","NorahHead","SSW",57,"NNW","N",6,4
"2012-10-21","NorfolkIsland","NW",37,"N","NNW",17,17
"2012-10-21","Penrith","NW",52,"S","WSW",2,19
"2012-10-21","Richmond","W",65,NA,"WSW",0,28
"2012-10-21","Sydney","S",46,"W","WNW",13,20
"2012-10-21","SydneyAirport","SSW",50,"NW","E",17,24
"2012-10-21","WaggaWagga","W",54,"NNW","WSW",7,26
"2012-10-21","Williamtown","NW",39,"NW","NNW",6,17
"2012-10-21","Wollongong","SSE",39,"NW","SSE",13,24
"2012-10-21","Canberra","WNW",63,"NW","WNW",19,35
"2012-10-21","Tuggeranong","W",57,"NW","W",11,28
"2012-10-21","MountGinini","WSW",69,"WSW","W",28,22
"2012-10-21","Ballarat","SW",54,"SW","WSW",22,33
"2012-10-21","Bendigo","SW",52,"SW","SW",19,24
"2012-10-21","Sale","W",65,"W","WSW",26,37
"2012-10-21","MelbourneAirport","SW",67,"SW","WSW",20,33
"2012-10-21","Melbourne","SW",67,"SW","WSW",20,33
"2012-10-21","Mildura","SSE",39,"SSE","S",20,13
"2012-10-21","Portland","WSW",59,"WSW","WSW",33,37
"2012-10-21","Watsonia","W",57,"WSW","WSW",11,26
"2012-10-21","Dartmoor","WSW",50,"WNW","WSW",11,26
"2012-10-21","Brisbane","E",24,"ENE","NE",4,9
"2012-10-21","Cairns","ESE",37,"SSE","SE",22,24
"2012-10-21","GoldCoast","S",46,"ESE","E",11,9
"2012-10-21","Townsville","ENE",33,"ESE","ENE",17,22
"2012-10-21","Adelaide","WSW",37,"S","SSW",13,17
"2012-10-21","MountGambier","W",57,"WSW","WSW",24,37
"2012-10-21","Nuriootpa","SE",31,"SE","SE",13,20
"2012-10-21","Woomera","S",50,"SSE","SSE",31,28
"2012-10-21","Albany",NA,NA,"NE","WSW",13,41
"2012-10-21","Witchcliffe","NW",46,"N","NW",20,28
"2012-10-21","PearceRAAF","W",39,"N","W",20,24
"2012-10-21","PerthAirport","ENE",48,"N","WNW",19,20
"2012-10-21","Perth","WNW",37,"NNE","W",11,15
"2012-10-21","SalmonGums","NNE",56,"NNE","NNE",30,26
"2012-10-21","Walpole","NE",50,"NNE","W",20,24
"2012-10-21","Hobart","W",44,"N","WSW",15,13
"2012-10-21","Launceston","WNW",43,"NNW","W",19,26
"2012-10-21","AliceSprings","E",37,"SSW","ESE",13,6
"2012-10-21","Darwin","NW",41,"ENE","NW",9,22
"2012-10-22","Albury","WSW",35,"S","ESE",11,15
"2012-10-22","BadgerysCreek","S",59,"SW","S",7,35
"2012-10-22","Cobar","SSW",41,"SSE","SSW",19,22
"2012-10-22","CoffsHarbour","SSW",76,"SSW","S",26,28
"2012-10-22","Moree","SW",59,"SSW","SW",17,33
"2012-10-22","Newcastle",NA,NA,"SE",NA,4,NA
"2012-10-22","NorahHead","S",96,"SSE","S",15,65
"2012-10-22","NorfolkIsland","NW",39,"N","WNW",17,26
"2012-10-22","Penrith","SSE",59,"SSE","SSE",7,30
"2012-10-22","Richmond","SSE",57,"S","SSE",11,33
"2012-10-22","Sydney","SSE",80,"SSE","S",30,39
"2012-10-22","SydneyAirport","S",83,"SSE","SSW",35,57
"2012-10-22","WaggaWagga","SE",46,"S","SSE",19,24
"2012-10-22","Williamtown","SSW",74,"WSW","S",9,31
"2012-10-22","Wollongong","S",87,"SSW","S",43,56
"2012-10-22","Canberra","S",59,"S","S",30,35
"2012-10-22","Tuggeranong","SSW",54,"S","S",20,30
"2012-10-22","MountGinini","WSW",57,"SSE","SSE",15,28
"2012-10-22","Ballarat","ESE",35,"SSE","E",20,20
"2012-10-22","Bendigo","SSE",43,"S","SSE",22,19
"2012-10-22","Sale","SSE",33,"W","ESE",20,20
"2012-10-22","MelbourneAirport","SSE",33,"SSW","SSE",13,13
"2012-10-22","Melbourne","SSE",33,"SSW","SSE",13,13
"2012-10-22","Mildura","S",37,"SE","E",19,19
"2012-10-22","Portland","SSW",28,"SE","E",9,13
"2012-10-22","Watsonia","NE",31,"SSE","NE",6,7
"2012-10-22","Dartmoor","E",33,NA,"ENE",0,15
"2012-10-22","Brisbane","ESE",41,"NE","NE",4,9
"2012-10-22","Cairns","SE",44,"SSE","SE",17,22
"2012-10-22","GoldCoast","S",81,"NE","NNE",13,28
"2012-10-22","Townsville","NE",35,"ENE","ENE",17,22
"2012-10-22","Adelaide","NE",39,"ENE","NNE",17,13
"2012-10-22","MountGambier","NE",33,"E","ENE",13,17
"2012-10-22","Nuriootpa","NE",39,"ENE","ENE",20,20
"2012-10-22","Woomera","SSE",35,"ESE","N",26,15
"2012-10-22","Albany",NA,NA,"NW","SW",7,24
"2012-10-22","Witchcliffe","WNW",50,"W","W",24,19
"2012-10-22","PearceRAAF","WNW",41,"SSW","W",13,17
"2012-10-22","PerthAirport","WSW",46,"ENE","WSW",7,28
"2012-10-22","Perth","WSW",35,"ESE","WSW",2,19
"2012-10-22","SalmonGums","S",39,"NW","S",6,17
"2012-10-22","Walpole","WSW",46,"NNW","WSW",11,17
"2012-10-22","Hobart","SSW",41,"SW","SE",9,17
"2012-10-22","Launceston","S",35,"SSE","NNE",22,4
"2012-10-22","AliceSprings","E",48,"E","E",15,20
"2012-10-22","Darwin","NW",33,"NE","NNW",11,17
"2012-10-23","Albury","ESE",24,"SE","SE",7,11
"2012-10-23","BadgerysCreek","ENE",31,"SSW","ESE",11,11
"2012-10-23","Cobar","ENE",50,"ENE","ENE",31,15
"2012-10-23","CoffsHarbour","SW",69,"SW","S",31,44
"2012-10-23","Moree","ESE",48,"ESE","SE",31,20
"2012-10-23","Newcastle",NA,NA,"SE","SE",22,9
"2012-10-23","NorahHead","S",74,"SSE","S",35,22
"2012-10-23","NorfolkIsland","NNE",50,"N","NNE",20,13
"2012-10-23","Penrith","SSW",30,"SSW","E",11,7
"2012-10-23","Richmond","SSW",33,"SSW","ESE",13,11
"2012-10-23","Sydney","SSE",41,"SE","ESE",19,20
"2012-10-23","SydneyAirport","SSW",57,"SE","SE",30,20
"2012-10-23","WaggaWagga","NE",37,"ENE","NNE",24,9
"2012-10-23","Williamtown","SSE",61,"SSE","SE",30,22
"2012-10-23","Wollongong","SE",50,"SE","E",20,9
"2012-10-23","Canberra","E",37,"S","NNE",11,17
"2012-10-23","Tuggeranong","SSE",35,"SSW","NE",11,13
"2012-10-23","MountGinini","ESE",48,"E","NNE",22,9
"2012-10-23","Ballarat","N",65,"N","N",35,44
"2012-10-23","Bendigo","NNW",50,"NNE","N",22,28
"2012-10-23","Sale","SE",30,"E","SSE",9,20
"2012-10-23","MelbourneAirport","N",59,"N","N",37,33
"2012-10-23","Melbourne","N",59,"N","N",37,33
"2012-10-23","Mildura","NE",52,"NNE","NNE",37,28
"2012-10-23","Portland","N",52,"N","N",31,20
"2012-10-23","Watsonia","N",50,"NE","NNW",7,22
"2012-10-23","Dartmoor","NNE",50,"NNE","NNE",28,20
"2012-10-23","Brisbane","SE",37,"S","ESE",9,13
"2012-10-23","Cairns","SSE",35,"S","NE",13,13
"2012-10-23","GoldCoast","S",78,"S","SSE",39,54
"2012-10-23","Townsville","ESE",48,"SSE","ENE",9,28
"2012-10-23","Adelaide","NNE",48,"NE","NNE",22,22
"2012-10-23","MountGambier","NNE",59,"NNE","NNE",37,28
"2012-10-23","Nuriootpa","NNE",54,"NNE","NNE",30,24
"2012-10-23","Woomera","NE",57,"NE","NE",37,33
"2012-10-23","Albany",NA,NA,"SW","S",19,28
"2012-10-23","Witchcliffe","S",43,"SSE","SSE",20,24
"2012-10-23","PearceRAAF","WSW",44,"SSW","SSW",22,22
"2012-10-23","PerthAirport","SW",44,"S","SW",24,28
"2012-10-23","Perth","SSW",37,"S","SSW",17,22
"2012-10-23","SalmonGums","SW",52,"W","SW",22,30
"2012-10-23","Walpole","SSW",44,"S","SSE",19,17
"2012-10-23","Hobart","NNW",57,"N","WSW",20,7
"2012-10-23","Launceston","NW",37,"NNW","NW",9,22
"2012-10-23","AliceSprings","NE",39,"ENE","NE",26,15
"2012-10-23","Darwin","NNE",35,"S","NNW",7,20
"2012-10-24","Albury","ESE",22,"SE","SSE",6,11
"2012-10-24","BadgerysCreek","NNE",33,"NNE","N",9,15
"2012-10-24","Cobar","NNE",48,"NE","NNE",31,13
"2012-10-24","CoffsHarbour","S",35,"SW","SE",24,17
"2012-10-24","Moree","SSE",52,"E","S",24,13
"2012-10-24","Newcastle",NA,NA,NA,"SE",0,9
"2012-10-24","NorahHead","NNE",52,NA,"NE",0,37
"2012-10-24","NorfolkIsland","E",70,"E","NW",20,11
"2012-10-24","Penrith","NNE",31,"NNE","NE",9,13
"2012-10-24","Richmond","NNE",33,"NE","NE",9,19
"2012-10-24","Sydney","NE",46,"W","NE",11,24
"2012-10-24","SydneyAirport","NNE",52,"NW","NE",15,33
"2012-10-24","WaggaWagga","NE",26,"E","NNW",17,9
"2012-10-24","Williamtown","E",37,"NW","ENE",9,28
"2012-10-24","Wollongong","NE",54,"N","NE",17,37
"2012-10-24","Canberra","NW",37,"N","NW",7,24
"2012-10-24","Tuggeranong","N",33,"SE","N",4,20
"2012-10-24","MountGinini","W",33,"W","W",19,15
"2012-10-24","Ballarat","NNE",54,"N","NNE",33,33
"2012-10-24","Bendigo","NNE",35,"ENE","N",11,19
"2012-10-24","Sale","NW",48,"WNW","NW",9,19
"2012-10-24","MelbourneAirport","N",76,"N","N",50,35
"2012-10-24","Melbourne","N",76,"N","N",50,35
"2012-10-24","Mildura","N",44,"N","NNE",28,20
"2012-10-24","Portland","N",39,"N","NNW",19,15
"2012-10-24","Watsonia","N",54,"NNE","N",9,20
"2012-10-24","Dartmoor","NNE",33,"N","NNE",20,7
"2012-10-24","Brisbane","SE",39,"SSE","E",11,19
"2012-10-24","Cairns","SE",52,"S","SE",19,33
"2012-10-24","GoldCoast","SSE",63,"S","SSE",35,46
"2012-10-24","Townsville","ENE",50,"ESE","ENE",30,35
"2012-10-24","Adelaide","WNW",46,"NE","N",6,15
"2012-10-24","MountGambier","N",48,"N","NE",17,7
"2012-10-24","Nuriootpa","W",59,"N","NNW",9,15
"2012-10-24","Woomera","WSW",61,"ENE","WSW",15,28
"2012-10-24","Albany",NA,NA,"ESE","ESE",15,19
"2012-10-24","Witchcliffe","SSE",52,"ESE","SSE",15,26
"2012-10-24","PearceRAAF","E",50,"E","SE",33,20
"2012-10-24","PerthAirport","E",48,"E","SE",28,20
"2012-10-24","Perth","SSW",31,"ESE","SSE",15,15
"2012-10-24","SalmonGums","S",39,"SE","SSE",17,17
"2012-10-24","Walpole","ESE",30,"SSE","SE",13,17
"2012-10-24","Hobart","S",50,"NNE","SE",6,19
"2012-10-24","Launceston","NW",30,"NNW","NW",7,9
"2012-10-24","AliceSprings","N",70,"NNE","WNW",22,19
"2012-10-24","Darwin","NNE",41,"NE","NNE",15,26
"2012-10-25","Albury","W",44,"N","W",19,30
"2012-10-25","BadgerysCreek","SW",52,"WSW","NNW",2,19
"2012-10-25","Cobar","N",44,"N","WSW",22,24
"2012-10-25","CoffsHarbour","NE",56,"N","NNE",9,39
"2012-10-25","Moree","NNE",41,"NNE","NNW",28,15
"2012-10-25","Newcastle",NA,NA,"N","NW",15,19
"2012-10-25","NorahHead","NE",54,"N","NE",9,41
"2012-10-25","NorfolkIsland","SE",63,"SSE","SSE",31,28
"2012-10-25","Penrith","WNW",52,"S","WNW",4,24
"2012-10-25","Richmond","WSW",46,"N","WSW",4,22
"2012-10-25","Sydney","NE",30,"W","E",9,19
"2012-10-25","SydneyAirport","NE",50,"NW","NE",11,28
"2012-10-25","WaggaWagga","WNW",52,"NNW","WSW",19,35
"2012-10-25","Williamtown","NW",39,"NNW","WNW",13,24
"2012-10-25","Wollongong","SSW",43,"NE","N",9,13
"2012-10-25","Canberra","NW",74,"SW","NW",7,50
"2012-10-25","Tuggeranong","WNW",61,NA,"WNW",0,33
"2012-10-25","MountGinini","WNW",69,"NW","WNW",30,31
"2012-10-25","Ballarat","NNE",57,"W","WSW",22,30
"2012-10-25","Bendigo","SW",48,"WNW","WSW",26,30
"2012-10-25","Sale","W",78,"NE","W",19,54
"2012-10-25","MelbourneAirport","WSW",63,"WNW","W",24,35
"2012-10-25","Melbourne","WSW",63,"WNW","W",24,35
"2012-10-25","Mildura","WSW",50,"WSW","WSW",20,20
"2012-10-25","Portland","SW",48,"SW","SW",24,24
"2012-10-25","Watsonia","WSW",52,"NW","W",19,24
"2012-10-25","Dartmoor","SSW",50,"SW","SW",26,22
"2012-10-25","Brisbane","ENE",26,"WSW","ENE",7,13
"2012-10-25","Cairns","SE",39,"S","ESE",19,26
"2012-10-25","GoldCoast","NNE",30,"SE","NE",9,20
"2012-10-25","Townsville","E",44,"ESE","NE",28,31
"2012-10-25","Adelaide","W",54,"SSW","WSW",17,22
"2012-10-25","MountGambier","SW",56,"SSW","SSW",30,31
"2012-10-25","Nuriootpa","WSW",65,"SW","WSW",20,31
"2012-10-25","Woomera","SSW",57,"S","SSW",31,33
"2012-10-25","Albany",NA,NA,"ESE","E",15,19
"2012-10-25","Witchcliffe","SSE",44,"E","SSE",19,22
"2012-10-25","PearceRAAF","ENE",57,"E","SE",35,26
"2012-10-25","PerthAirport","E",59,"ENE","ESE",30,20
"2012-10-25","Perth","ENE",39,"E","SSE",13,15
"2012-10-25","SalmonGums","SSE",39,"SE","SSE",11,20
"2012-10-25","Walpole","SSE",33,"SE","SSE",13,17
"2012-10-25","Hobart","SSW",39,"WSW","ESE",9,4
"2012-10-25","Launceston","S",30,"SE","S",11,15
"2012-10-25","AliceSprings","S",52,"S","SE",30,26
"2012-10-25","Darwin","ESE",30,"E","N",11,11
"2012-10-26","Albury","WSW",46,"WSW","W",15,30
"2012-10-26","BadgerysCreek","SW",35,NA,"NNE",0,7
"2012-10-26","Cobar","SSW",37,"SSW","SW",17,22
"2012-10-26","CoffsHarbour","SSW",33,"SW","SSE",19,13
"2012-10-26","Moree","SW",56,"N","SW",17,20
"2012-10-26","Newcastle",NA,NA,"SE","SE",2,9
"2012-10-26","NorahHead","SSW",52,"SSW","ESE",17,13
"2012-10-26","NorfolkIsland","SSE",35,"SSE","SE",15,11
"2012-10-26","Penrith","WNW",35,NA,"NE",0,7
"2012-10-26","Richmond","WNW",39,NA,"E",0,11
"2012-10-26","Sydney","S",56,"ESE","E",6,19
"2012-10-26","SydneyAirport","SSW",63,"ESE","ENE",9,24
"2012-10-26","WaggaWagga","W",50,"WNW","WSW",17,33
"2012-10-26","Williamtown","SSW",41,"SSW","ESE",22,24
"2012-10-26","Wollongong","SW",56,"E","ENE",11,26
"2012-10-26","Canberra","NW",61,"NNW","NW",20,41
"2012-10-26","Tuggeranong","W",48,"NW","WNW",13,28
"2012-10-26","MountGinini","SW",52,"W","WNW",19,19
"2012-10-26","Ballarat","W",57,"SW","WSW",20,20
"2012-10-26","Bendigo","SW",52,"WSW","SW",20,24
"2012-10-26","Sale","WSW",69,"W","WSW",20,33
"2012-10-26","MelbourneAirport","SW",54,"SW","W",24,26
"2012-10-26","Mildura","SW",48,"SSW","SW",13,24
"2012-10-26","Portland","W",57,"W","SSW",28,26
"2012-10-26","Watsonia","W",48,"WSW","WSW",11,13
"2012-10-26","Dartmoor","SW",52,"WNW","SW",9,26
"2012-10-26","Brisbane","NE",24,"ENE","NNE",4,11
"2012-10-26","Cairns","ENE",33,"S","NNE",15,19
"2012-10-26","GoldCoast","NNW",41,"NW","NNE",31,33
"2012-10-26","Townsville","NE",31,"NE","NNE",13,15
"2012-10-26","Adelaide","W",50,"SW","WSW",20,20
"2012-10-26","MountGambier","W",57,"WSW","SW",26,37
"2012-10-26","Nuriootpa","WSW",43,"WSW","SW",17,28
"2012-10-26","Woomera","SSW",54,"S","SSW",30,30
"2012-10-26","Albany",NA,NA,"SW","SE",2,28
"2012-10-26","Witchcliffe","SSE",39,"E","SE",13,22
"2012-10-26","PearceRAAF","E",56,"E","SE",20,19
"2012-10-26","PerthAirport","E",61,"ENE","E",30,20
"2012-10-26","Perth","E",37,"ENE","ESE",13,11
"2012-10-26","SalmonGums","E",33,"E","E",13,20
"2012-10-26","Walpole","SE",35,"E","SE",17,20
"2012-10-26","Hobart","SW",56,"NNW","S",22,11
"2012-10-26","Launceston","NNW",41,NA,"NW",0,19
"2012-10-26","AliceSprings","SE",37,"E","ESE",19,26
"2012-10-26","Darwin","NNW",35,"NE","NNW",13,20
"2012-10-27","Albury","WSW",46,"W","NNW",15,15
"2012-10-27","BadgerysCreek","ENE",48,"SW","ESE",13,19
"2012-10-27","Cobar","SSW",39,"SSE","SSW",22,20
"2012-10-27","CoffsHarbour","SSW",52,"S","SSE",35,28
"2012-10-27","Moree","SSW",39,"S","SSW",20,20
"2012-10-27","Newcastle",NA,NA,"SW","SW",4,19
"2012-10-27","NorahHead","SSE",43,"SSW","SSE",20,31
"2012-10-27","NorfolkIsland","NNW",28,"N","SE",7,9
"2012-10-27","Penrith","ESE",33,"SSW","ESE",17,19
"2012-10-27","Richmond","ESE",43,"SSW","SE",17,24
"2012-10-27","Sydney","SSE",41,"SSW","SE",7,24
"2012-10-27","SydneyAirport","SE",41,"S","SSE",22,28
"2012-10-27","WaggaWagga","WSW",37,"SW","WSW",13,24
"2012-10-27","Williamtown","SE",46,"WSW","SSE",19,31
"2012-10-27","Wollongong","SSE",37,"S","SSE",26,24
"2012-10-27","Canberra","ENE",35,"SE","NW",9,17
"2012-10-27","Tuggeranong","ENE",24,"WNW","WNW",6,9
"2012-10-27","MountGinini","SW",52,"S","NW",9,7
"2012-10-27","Ballarat","S",35,"SSW","SSW",17,17
"2012-10-27","Bendigo","S",37,"SSW","S",15,15
"2012-10-27","Sale","W",50,"W","W",28,35
"2012-10-27","MelbourneAirport","SW",39,"SW","S",26,17
"2012-10-27","Mildura","SSE",37,"S","SSE",17,19
"2012-10-27","Portland","SSW",33,"SW","SW",15,17
"2012-10-27","Watsonia","SSW",33,"WSW","SSW",11,19
"2012-10-27","Dartmoor","SW",28,NA,"SW",0,15
"2012-10-27","Brisbane","E",37,"SSE","E",7,20
"2012-10-27","Cairns","NNE",28,"NE","NE",11,13
"2012-10-27","GoldCoast","SSE",70,"SE","SSE",30,54
"2012-10-27","Townsville","ENE",37,"NNW","ENE",11,26
"2012-10-27","Adelaide","SW",39,"S","SW",9,20
"2012-10-27","MountGambier","SW",33,"W","SW",11,22
"2012-10-27","Nuriootpa","ESE",37,"SSE","SSE",11,9
"2012-10-27","Woomera","SE",39,"SE","S",28,13
"2012-10-27","Albany",NA,NA,"NE","E",9,26
"2012-10-27","Witchcliffe","NNW",28,"ENE","W",9,15
"2012-10-27","PearceRAAF","ENE",44,"NE","E",15,7
"2012-10-27","PerthAirport","ENE",46,"NE","ESE",24,9
"2012-10-27","Perth","NNE",33,"ENE","SSE",15,13
"2012-10-27","SalmonGums","E",31,"NE","ENE",15,11
"2012-10-27","Walpole","ENE",28,"NE","SE",11,15
"2012-10-27","Hobart","SW",48,"SSW","WSW",17,20
"2012-10-27","Launceston","SW",26,"NW","ESE",6,6
"2012-10-27","AliceSprings","SE",46,"ESE","ESE",31,24
"2012-10-27","Darwin","NW",37,"WSW","NW",4,22
"2012-10-28","Albury","SSW",20,"ESE","NW",7,9
"2012-10-28","BadgerysCreek","E",28,"SSE","ENE",7,11
"2012-10-28","Cobar","ESE",31,"ESE","ENE",19,9
"2012-10-28","CoffsHarbour","S",48,"SSW","SSE",31,30
"2012-10-28","Moree","NNE",37,"ENE","NNE",20,11
"2012-10-28","Newcastle",NA,NA,"SE",NA,4,NA
"2012-10-28","NorahHead","SSE",44,"SE","ESE",19,15
"2012-10-28","NorfolkIsland","W",48,"NW","SSW",17,22
"2012-10-28","Penrith","ENE",22,"SSE","NNW",7,2
"2012-10-28","Richmond","ESE",26,"SSW","ENE",6,7
"2012-10-28","Sydney","SSE",30,"ESE","E",13,15
"2012-10-28","SydneyAirport","SSE",35,"SE","SE",17,19
"2012-10-28","WaggaWagga","NE",28,"ENE","NE",11,11
"2012-10-28","Williamtown","SE",37,"SSE","SE",13,24
"2012-10-28","Wollongong","SSW",30,"S","ENE",20,11
"2012-10-28","Canberra","E",31,"ESE","NE",13,15
"2012-10-28","Tuggeranong","N",28,"SW","ENE",7,11
"2012-10-28","MountGinini","NE",20,"SSW","NE",9,9
"2012-10-28","Ballarat","SE",35,"SE","SW",22,13
"2012-10-28","Bendigo","SE",31,"SE","N",17,7
"2012-10-28","Sale","SE",33,"WNW","SE",9,17
"2012-10-28","MelbourneAirport","SSE",33,"S","SSE",6,17
"2012-10-28","Melbourne","SSE",33,"S","SSE",6,17
"2012-10-28","Mildura","S",30,"ESE","S",17,15
"2012-10-28","Portland","W",46,"WSW","SSE",2,13
"2012-10-28","Watsonia","SSW",31,"E","WSW",9,19
"2012-10-28","Dartmoor","S",28,NA,"SSW",0,13
"2012-10-28","Brisbane","ESE",37,"SE","ESE",15,15
"2012-10-28","Cairns","E",41,"ESE","ESE",11,26
"2012-10-28","GoldCoast","SSE",65,"SSE","SSE",43,39
"2012-10-28","Townsville","ESE",39,"E","ENE",22,28
"2012-10-28","Adelaide","WSW",24,"ENE","WSW",9,15
"2012-10-28","MountGambier","S",35,"S","SW",9,13
"2012-10-28","Nuriootpa","SE",31,"ENE","W",13,9
"2012-10-28","Woomera","SSE",35,"ESE","ENE",22,20
"2012-10-28","Albany",NA,NA,"NW","SW",13,17
"2012-10-28","Witchcliffe","W",50,"S","SSE",7,19
"2012-10-28","PearceRAAF","WNW",48,"NE","W",13,26
"2012-10-28","PerthAirport","WNW",52,"NNE","WSW",22,17
"2012-10-28","Perth","NW",41,"NNE","SW",13,7
"2012-10-28","SalmonGums","N",48,"N","NW",26,7
"2012-10-28","Walpole","NNW",31,"NNW","S",19,11
"2012-10-28","Hobart","SE",28,"NNW","SE",17,17
"2012-10-28","Launceston","NW",35,NA,"NW",0,20
"2012-10-28","AliceSprings","ESE",43,"E","SSE",20,20
"2012-10-28","Darwin","N",57,"N","NNW",13,9
"2012-10-29","Albury","ENE",28,"SSE","SSE",7,7
"2012-10-29","BadgerysCreek","E",33,"SW","NNW",4,7
"2012-10-29","Cobar","N",37,"NNE","NNE",20,13
"2012-10-29","CoffsHarbour","SSW",30,"WSW","SE",15,17
"2012-10-29","Moree","ENE",28,"E","E",17,9
"2012-10-29","Newcastle",NA,NA,NA,"SE",0,9
"2012-10-29","NorahHead","NE",43,NA,"NE",0,22
"2012-10-29","NorfolkIsland","SSW",52,"SSW","SSW",26,31
"2012-10-29","Penrith","E",28,"NNE","ENE",4,9
"2012-10-29","Richmond","E",33,NA,"E",0,15
"2012-10-29","Sydney","ENE",44,"WNW","E",9,30
"2012-10-29","SydneyAirport","ENE",48,"NW","ENE",9,35
"2012-10-29","WaggaWagga","E",30,"ENE","NW",19,13
"2012-10-29","Williamtown","ESE",39,"SE","ESE",9,24
"2012-10-29","Wollongong","NE",43,"N","NE",9,31
"2012-10-29","Canberra","NW",30,"SSE","WNW",11,11
"2012-10-29","Tuggeranong","WSW",28,"SW","WNW",6,15
"2012-10-29","MountGinini","WNW",31,"NE","NW",9,9
"2012-10-29","Ballarat","NNW",35,"N","NW",15,17
"2012-10-29","Bendigo","N",33,"ENE","N",15,24
"2012-10-29","Sale","E",33,"ESE","ESE",7,20
"2012-10-29","MelbourneAirport","N",52,"NE","N",6,24
"2012-10-29","Melbourne","N",52,"NE","N",6,24
"2012-10-29","Mildura","N",44,"ESE","WSW",9,9
"2012-10-29","Portland","E",20,"NE","SSW",9,11
"2012-10-29","Watsonia","NNW",39,"NNE","N",4,19
"2012-10-29","Dartmoor","NW",35,NA,"NNW",0,15
"2012-10-29","Brisbane","ESE",30,"SSE","ESE",13,11
"2012-10-29","Cairns","E",33,"SE","ENE",20,20
"2012-10-29","GoldCoast","SSE",48,"S","SE",28,33
"2012-10-29","Townsville","ESE",39,"E","ENE",30,28
"2012-10-29","Adelaide","W",33,"N","W",7,6
"2012-10-29","MountGambier","NW",35,"NNE","NNW",9,20
"2012-10-29","Nuriootpa","W",31,"NNE","WNW",9,15
"2012-10-29","Woomera","N",35,"E","NW",15,17
"2012-10-29","Albany",NA,NA,"SW","SW",19,26
"2012-10-29","Witchcliffe","SSW",37,"SSW","S",17,19
"2012-10-29","PearceRAAF","WNW",43,"WNW","W",17,24
"2012-10-29","PerthAirport","WSW",37,"WNW","WSW",17,24
"2012-10-29","Perth","W",30,"W","W",11,15
"2012-10-29","SalmonGums","WNW",52,"NW","SSW",20,31
"2012-10-29","Walpole","SW",33,"WSW","WSW",17,13
"2012-10-29","Hobart","SE",30,"N","SE",9,19
"2012-10-29","Launceston","NW",35,"NW","NW",17,22
"2012-10-29","AliceSprings","E",33,"E","S",22,13
"2012-10-29","Darwin","ENE",35,"NE","NNW",6,19
"2012-10-30","Albury","SSW",31,"ESE","SW",6,22
"2012-10-30","BadgerysCreek","E",31,"NNW","NE",4,19
"2012-10-30","Cobar","N",31,"N","NE",15,9
"2012-10-30","CoffsHarbour","E",28,"E","NNE",7,19
"2012-10-30","Moree","NE",33,"NNE","NNW",19,7
"2012-10-30","Newcastle",NA,NA,NA,"SE",0,4
"2012-10-30","NorahHead","NNE",39,"SSW","NE",6,22
"2012-10-30","NorfolkIsland","SSE",39,"SSE","SSE",22,24
"2012-10-30","Penrith","NNE",28,"SSE","NE",2,6
"2012-10-30","Richmond","NE",35,NA,"ENE",0,9
"2012-10-30","Sydney","NE",43,"WSW","ENE",2,24
"2012-10-30","SydneyAirport","ENE",50,"NW","NE",13,35
"2012-10-30","WaggaWagga","NNW",28,"ENE","WNW",13,13
"2012-10-30","Williamtown","ENE",31,"N","SE",9,15
"2012-10-30","Canberra","NNW",44,"N","WNW",2,13
"2012-10-30","Tuggeranong","WNW",28,"WSW","NW",4,15
"2012-10-30","MountGinini","WSW",33,"W","W",15,13
"2012-10-30","Ballarat","WNW",33,"N","W",17,19
"2012-10-30","Bendigo","WNW",33,"ESE","NW",13,19
"2012-10-30","Sale","WSW",41,"NNW","SW",6,26
"2012-10-30","MelbourneAirport","N",50,"N","NW",37,28
"2012-10-30","Melbourne","N",50,"N","NW",37,28
"2012-10-30","Mildura","NE",28,"N","N",13,11
"2012-10-30","Portland","WNW",46,"NNW","WNW",15,28
"2012-10-30","Watsonia","NNE",37,"NNE","W",11,15
"2012-10-30","Dartmoor","NW",48,"N","NNW",6,28
"2012-10-30","Brisbane","ENE",19,"ESE","ENE",4,9
"2012-10-30","Cairns","ESE",33,"SSE","ESE",19,19
"2012-10-30","GoldCoast","SSE",35,"SSE","SE",11,17
"2012-10-30","Townsville","NE",39,"ENE","ENE",19,28
"2012-10-30","Adelaide","WNW",35,"NNE","W",7,17
"2012-10-30","MountGambier","W",54,"N","WNW",17,33
"2012-10-30","Nuriootpa","WNW",37,"NNW","NNE",13,20
"2012-10-30","Woomera","NNW",39,"NNE","N",17,17
